,date,tweet,tweet_tokens,tweet_tokens_WSW,tweet_normalized
71,2022-01-30 09:55:51+00:00,senin pjj si rabu balik lagi ptm,"['senin', 'pjj', 'si', 'rabu', 'balik', 'lagi', 'ptm']","['pjj', 'balik', 'lagi', 'ptm']",pjj balik lagi ptm
72,2022-01-30 09:49:22+00:00,ptm tapi besok daring soalnya dipake kelas buat tes minat bakat,"['ptm', 'tapi', 'besok', 'daring', 'soalnya', 'dipake', 'kelas', 'buat', 'tes', 'minat', 'bakat']","['ptm', 'besok', 'daring', 'soalnya', 'dipake', 'kelas', 'buat', 'tes', 'minat', 'bakat']",ptm besok daring soalnya dipake kelas buat tes minat bakat
73,2022-01-30 09:28:48+00:00,sekolahku tiba minggu depan rubah dari ptm jadi ptm pjj,"['sekolahku', 'tiba', 'minggu', 'depan', 'rubah', 'dari', 'ptm', 'jadi', 'ptm', 'pjj']","['sekolahku', 'tiba', 'depan', 'rubah', 'dari', 'ptm', 'jadi', 'ptm', 'pjj']",sekolahku tiba depan rubah dari ptm jadi ptm pjj
74,2022-01-30 09:22:36+00:00,dpr minta evaluasi ptm persen turun jadi persen,"['dpr', 'minta', 'evaluasi', 'ptm', 'persen', 'turun', 'jadi', 'persen']","['dpr', 'minta', 'evaluasi', 'ptm', 'persen', 'turun', 'jadi', 'persen']",dpr minta evaluasi ptm persen turun jadi persen
75,2022-01-30 08:54:39+00:00,jadi ptm soalnya sma sebelah ada yang kena omicron,"['jadi', 'ptm', 'soalnya', 'sma', 'sebelah', 'ada', 'yang', 'kena', 'omicron']","['jadi', 'ptm', 'soalnya', 'sma', 'sebelah', 'ada', 'kena', 'omicron']",jadi ptm soalnya sma sebelah ada kena omicron
76,2022-01-30 08:48:41+00:00,nggak kmrn kan nah bsk wadidaw kagett dong bsk ptm,"['nggak', 'kmrn', 'kan', 'nah', 'bsk', 'wadidaw', 'kagett', 'dong', 'bsk', 'ptm']","['kmrn', 'bsk', 'wadidaw', 'kagett', 'dong', 'bsk', 'ptm']",kemarin bsk wadidaw kagett dong bsk ptm
77,2022-01-30 08:37:59+00:00,dari awal masuk sampe sekarang nder seminggu ptm seminggu pjj,"['dari', 'awal', 'masuk', 'sampe', 'sekarang', 'nder', 'seminggu', 'ptm', 'seminggu', 'pjj']","['dari', 'awal', 'masuk', 'sampe', 'sekarang', 'nder', 'ptm', 'pjj']",dari awal masuk sampe sekarang nder ptm pjj
78,2022-01-30 08:29:57+00:00,same energy with my school positive bukannya dibikin pjj semua malah tetep ptm walaupun kayaknya kalo ada,"['same', 'energy', 'with', 'my', 'school', 'positive', 'bukannya', 'dibikin', 'pjj', 'semua', 'malah', 'tetep', 'ptm', 'walaupun', 'kayaknya', 'kalo', 'ada']","['energy', 'school', 'positive', 'bukannya', 'dibikin', 'pjj', 'semua', 'malah', 'tetep', 'ptm', 'walaupun', 'kayaknya', 'kalo', 'ada']",energy school positive bukannya dibikin pjj semua malah tetep ptm walaupun kayaknya kalo ada
79,2022-01-30 07:55:51+00:00,iya pjj ptm,"['iya', 'pjj', 'ptm']","['iya', 'pjj', 'ptm']",iya pjj ptm
80,2022-01-30 07:49:03+00:00,yang dom semarang sekolahnya tetep ptm atau jadi,"['yang', 'dom', 'semarang', 'sekolahnya', 'tetep', 'ptm', 'atau', 'jadi']","['dom', 'semarang', 'sekolahnya', 'tetep', 'ptm', 'atau', 'jadi']",dom semarang sekolahnya tetep ptm atau jadi
81,2022-01-30 07:47:09+00:00,kelas ptm kalo kelas ptm,"['kelas', 'ptm', 'kalo', 'kelas', 'ptm']","['kelas', 'ptm', 'kalo', 'kelas', 'ptm']",kelas ptm kalo kelas ptm
82,2022-01-30 07:44:29+00:00,moots ini bukan mau nakutnakutin ya tapi omicron ini emang cuepet nyebarnya salah satu teman di fb anaknya sd,"['moots', 'ini', 'bukan', 'mau', 'nakutnakutin', 'ya', 'tapi', 'omicron', 'ini', 'emang', 'cuepet', 'nyebarnya', 'salah', 'satu', 'teman', 'di', 'fb', 'anaknya', 'sd']","['moots', 'bukan', 'mau', 'nakutnakutin', 'omicron', 'emang', 'cuepet', 'nyebarnya', 'salah', 'teman', 'di', 'fb', 'anaknya', 'sd']",moots bukan mau nakutnakutin omicron emang cuepet nyebarnya salah teman di fb anaknya sd
83,2022-01-30 07:28:43+00:00,ada anak cewe di kelas yang beda sesi sama aku pas ptm terus pas udah ptm full tuh kalau ngelihat aku tuh kaya,"['ada', 'anak', 'cewe', 'di', 'kelas', 'yang', 'beda', 'sesi', 'sama', 'aku', 'pas', 'ptm', 'terus', 'pas', 'udah', 'ptm', 'full', 'tuh', 'kalau', 'ngelihat', 'aku', 'tuh', 'kaya']","['ada', 'anak', 'cewe', 'di', 'kelas', 'beda', 'sesi', 'sama', 'aku', 'ptm', 'udah', 'ptm', 'full', 'kalau', 'ngelihat', 'aku', 'kaya']",ada anak cewe di kelas beda sesi sama aku ptm udah ptm full kalau ngelihat aku kaya
84,2022-01-30 07:15:46+00:00,terbagi dua kubu semenjak ptm sampe ada yg bilang mipa  amp mipa wkwkwkwkkw kemarin pas diesnat abis ri,"['terbagi', 'dua', 'kubu', 'semenjak', 'ptm', 'sampe', 'ada', 'yg', 'bilang', 'mipa', 'amp', 'mipa', 'wkwkwkwkkw', 'kemarin', 'pas', 'diesnat', 'abis', 'ri']","['terbagi', 'dua', 'kubu', 'semenjak', 'ptm', 'sampe', 'ada', 'yg', 'mipa', 'amp', 'mipa', 'wkwkwkwkkw', 'kemarin', 'diesnat', 'abis', 'ri']",terbagi dua kubu semenjak ptm sampe ada yang mipa amp mipa wkwkwkwkkw kemarin diesnat abis ri
85,2022-01-30 07:06:27+00:00,sch kebijakan kalo ada yg positif di sekolah itu gimana sih di sekolah sender udh yg positif tapi masih ptm,"['sch', 'kebijakan', 'kalo', 'ada', 'yg', 'positif', 'di', 'sekolah', 'itu', 'gimana', 'sih', 'di', 'sekolah', 'sender', 'udh', 'yg', 'positif', 'tapi', 'masih', 'ptm']","['sch', 'kebijakan', 'kalo', 'ada', 'yg', 'positif', 'di', 'sekolah', 'di', 'sekolah', 'sender', 'udh', 'yg', 'positif', 'ptm']",sch kebijakan kalo ada yang positif di sekolah di sekolah sender udh yang positif ptm
86,2022-01-30 07:03:36+00:00,ptm tapi shift shiftan itu namanya bpk ibu,"['ptm', 'tapi', 'shift', 'shiftan', 'itu', 'namanya', 'bpk', 'ibu']","['ptm', 'shift', 'shiftan', 'namanya', 'bpk', 'ibu']",ptm shift shiftan namanya bpk ibu
87,2022-01-30 06:48:03+00:00,anjj sekolah ku gak adil bgt njirr ptm lagi ganjil genap minggu kmrn genap sampe jam trs minggu beso,"['anjj', 'sekolah', 'ku', 'gak', 'adil', 'bgt', 'njirr', 'ptm', 'lagi', 'ganjil', 'genap', 'minggu', 'kmrn', 'genap', 'sampe', 'jam', 'trs', 'minggu', 'beso']","['anjj', 'sekolah', 'adil', 'bgt', 'njirr', 'ptm', 'lagi', 'ganjil', 'genap', 'kmrn', 'genap', 'sampe', 'jam', 'trs', 'beso']",anjj sekolah adil banget njirr ptm lagi ganjil genap kemarin genap sampe jam trs beso
88,2022-01-30 06:37:09+00:00,ga ada apaxcxb sih sekolah ku ptm masi sesi  masuknya seninrabujumat nah aku sesi,"['ga', 'ada', 'apaxcxb', 'sih', 'sekolah', 'ku', 'ptm', 'masi', 'sesi', 'masuknya', 'seninrabujumat', 'nah', 'aku', 'sesi']","['ada', 'apaxcxb', 'sekolah', 'ptm', 'sesi', 'masuknya', 'seninrabujumat', 'aku', 'sesi']",ada apaxcxb sekolah ptm sesi masuknya seninrabujumat aku sesi
89,2022-01-30 06:05:51+00:00,ptm tapi masi,"['ptm', 'tapi', 'masi']",['ptm'],ptm
90,2022-01-30 06:03:22+00:00,balik lagi nder jadi sehari ptm sehari pjj,"['balik', 'lagi', 'nder', 'jadi', 'sehari', 'ptm', 'sehari', 'pjj']","['balik', 'lagi', 'nder', 'jadi', 'sehari', 'ptm', 'sehari', 'pjj']",balik lagi nder jadi sehari ptm sehari pjj
91,2022-01-30 06:02:04+00:00,anjer blik lg ptm,"['anjer', 'blik', 'lg', 'ptm']","['anjer', 'blik', 'lg', 'ptm']",anjer blik lagi ptm
92,2022-01-30 05:43:06+00:00,hueeee km ptm aku malah tp semangat yah km have  nice day,"['hueeee', 'km', 'ptm', 'aku', 'malah', 'tp', 'semangat', 'yah', 'km', 'have', 'nice', 'day']","['hueeee', 'km', 'ptm', 'aku', 'malah', 'tp', 'semangat', 'km', 'nice', 'day']",hueeee km ptm aku malah tp semangat km nice day
93,2022-01-30 05:23:00+00:00,padal sedang merasakan indahnya ptm eh malah diubah jadi ptm taik taikk,"['padal', 'sedang', 'merasakan', 'indahnya', 'ptm', 'eh', 'malah', 'diubah', 'jadi', 'ptm', 'taik', 'taikk']","['padal', 'sedang', 'merasakan', 'indahnya', 'ptm', 'eh', 'malah', 'diubah', 'jadi', 'ptm', 'taik', 'taikk']",padal sedang merasakan indahnya ptm eh malah diubah jadi ptm taik taikk
94,2022-01-30 04:35:05+00:00,gw ptm lagii nderr,"['gw', 'ptm', 'lagii', 'nderr']","['gw', 'ptm', 'lagii', 'nderr']",gue ptm lagii nderr
95,2022-01-30 04:14:55+00:00,ini bakal ptm atau pjj yah,"['ini', 'bakal', 'ptm', 'atau', 'pjj', 'yah']","['bakal', 'ptm', 'atau', 'pjj']",bakal ptm atau pjj
96,2022-01-30 04:06:59+00:00,kalian besok ptm gak atau balik lagi,"['kalian', 'besok', 'ptm', 'gak', 'atau', 'balik', 'lagi']","['kalian', 'besok', 'ptm', 'atau', 'balik', 'lagi']",kalian besok ptm atau balik lagi
97,2022-01-30 03:51:10+00:00,balik ke ptm ,"['balik', 'ke', 'ptm']","['balik', 'ptm']",balik ptm
98,2022-01-30 03:18:54+00:00,ptm oh tidak juga dong masih di bawah bang,"['ptm', 'oh', 'tidak', 'juga', 'dong', 'masih', 'di', 'bawah', 'bang']","['ptm', 'oh', 'dong', 'di', 'bang']",ptm oh dong di bang
99,2022-01-30 02:59:07+00:00,ptm tapi katanya bentar lagi mau siiii,"['ptm', 'tapi', 'katanya', 'bentar', 'lagi', 'mau', 'siiii']","['ptm', 'katanya', 'bentar', 'lagi', 'mau', 'siiii']",ptm katanya bentar lagi mau siiii
100,2022-01-30 02:41:29+00:00,gmn dengan ptm yang wfh aja selamat kan jg dong anak jangan hanya pekerja aja yg di selamatkan,"['gmn', 'dengan', 'ptm', 'yang', 'wfh', 'aja', 'selamat', 'kan', 'jg', 'dong', 'anak', 'jangan', 'hanya', 'pekerja', 'aja', 'yg', 'di', 'selamatkan']","['ptm', 'wfh', 'aja', 'selamat', 'jg', 'dong', 'anak', 'jangan', 'pekerja', 'aja', 'yg', 'di', 'selamatkan']",ptm wfh aja selamat jg dong anak jangan pekerja aja yang di selamatkan
101,2022-01-30 02:34:16+00:00, pengen nya pjj ptm,"['pengen', 'nya', 'pjj', 'ptm']","['pengen', 'pjj', 'ptm']",pengen pjj ptm
102,2022-01-30 02:13:58+00:00,silent jogja kembali berlakukan ptm persen setelah bbrp siswa positifsmg segera landai lagi,"['silent', 'jogja', 'kembali', 'berlakukan', 'ptm', 'persen', 'setelah', 'bbrp', 'siswa', 'positifsmg', 'segera', 'landai', 'lagi']","['silent', 'jogja', 'kembali', 'berlakukan', 'ptm', 'persen', 'setelah', 'bbrp', 'siswa', 'positifsmg', 'segera', 'landai', 'lagi']",silent jogja kembali berlakukan ptm persen setelah bbrp siswa positifsmg segera landai lagi
103,2022-01-30 02:07:24+00:00,jujur pengen ptm tapi bukan karena gue takut orang aja masih pada buka masker apalagi,"['jujur', 'pengen', 'ptm', 'tapi', 'bukan', 'karena', 'gue', 'takut', 'orang', 'aja', 'masih', 'pada', 'buka', 'masker', 'apalagi']","['jujur', 'pengen', 'ptm', 'bukan', 'karena', 'gue', 'takut', 'aja', 'buka', 'masker']",jujur pengen ptm bukan karena gue takut aja buka masker
104,2022-01-30 01:18:58+00:00,ptm hari berangkat ptmnya selang seling,"['ptm', 'hari', 'berangkat', 'ptmnya', 'selang', 'seling']","['ptm', 'berangkat', 'ptmnya', 'selang', 'seling']",ptm berangkat ptmnya selang seling
105,2022-01-30 01:14:04+00:00,sekolahku hari senin besok mau uji coba pake sistem hybrid ptm pjj karena ada siswa sekolah sebelah yang ,"['sekolahku', 'hari', 'senin', 'besok', 'mau', 'uji', 'coba', 'pake', 'sistem', 'hybrid', 'ptm', 'pjj', 'karena', 'ada', 'siswa', 'sekolah', 'sebelah', 'yang']","['sekolahku', 'besok', 'mau', 'uji', 'coba', 'pake', 'sistem', 'hybrid', 'ptm', 'pjj', 'karena', 'ada', 'siswa', 'sekolah', 'sebelah']",sekolahku besok mau uji coba pake sistem hybrid ptm pjj karena ada siswa sekolah sebelah
106,2022-01-29 23:49:53+00:00,schapp sender udah ptm tapi masih disesi ya allah sender masuk jam seharusnya sesi jam tapi sesi protesss,"['schapp', 'sender', 'udah', 'ptm', 'tapi', 'masih', 'disesi', 'ya', 'allah', 'sender', 'masuk', 'jam', 'seharusnya', 'sesi', 'jam', 'tapi', 'sesi', 'protesss']","['schapp', 'sender', 'udah', 'ptm', 'disesi', 'allah', 'sender', 'masuk', 'jam', 'seharusnya', 'sesi', 'jam', 'sesi', 'protesss']",schapp sender udah ptm disesi allah sender masuk jam seharusnya sesi jam sesi protesss
107,2022-01-29 19:26:43+00:00,aaaaaaa mau ptm lg jogjaaaa kaaaachhhh,"['aaaaaaa', 'mau', 'ptm', 'lg', 'jogjaaaa', 'kaaaachhhh']","['aaaaaaa', 'mau', 'ptm', 'lg', 'jogjaaaa', 'kaaaachhhh']",aaaaaaa mau ptm lagi jogjaaaa kaaaachhhh
108,2022-01-29 16:07:04+00:00,dih anj ptm lagi,"['dih', 'anj', 'ptm', 'lagi']","['dih', 'anj', 'ptm', 'lagi']",dih anjing ptm lagi
109,2022-01-29 16:03:45+00:00,ptm tapi,"['ptm', 'tapi']",['ptm'],ptm
110,2022-01-29 15:55:43+00:00,baru bulan ptm,"['baru', 'bulan', 'ptm']",['ptm'],ptm
111,2022-01-29 15:17:47+00:00,pjj ptm selangseling,"['pjj', 'ptm', 'selangseling']","['pjj', 'ptm', 'selangseling']",pjj ptm selangseling
112,2022-01-29 14:56:13+00:00,iya deh kayaknya di sekolah aku aja banyak yang izin apalagi pas itu kelas aku yang masuk masih di fa,"['iya', 'deh', 'kayaknya', 'di', 'sekolah', 'aku', 'aja', 'banyak', 'yang', 'izin', 'apalagi', 'pas', 'itu', 'kelas', 'aku', 'yang', 'masuk', 'masih', 'di', 'fa']","['iya', 'deh', 'kayaknya', 'di', 'sekolah', 'aku', 'aja', 'banyak', 'izin', 'kelas', 'aku', 'masuk', 'di', 'fa']",iya deh kayaknya di sekolah aku aja banyak izin kelas aku masuk di fa
113,2022-01-29 14:05:49+00:00,semoga ptm aja,"['semoga', 'ptm', 'aja']","['semoga', 'ptm', 'aja']",semoga ptm aja
114,2022-01-29 14:00:36+00:00,rt hadeh emang serba salah ngadain ptm dimasa sekarang gini kalau terusin pjj materi ga paham ptm cuman,"['rt', 'hadeh', 'emang', 'serba', 'salah', 'ngadain', 'ptm', 'dimasa', 'sekarang', 'gini', 'kalau', 'terusin', 'pjj', 'materi', 'ga', 'paham', 'ptm', 'cuman']","['rt', 'hadeh', 'emang', 'serba', 'salah', 'ngadain', 'ptm', 'dimasa', 'sekarang', 'kalau', 'terusin', 'pjj', 'materi', 'paham', 'ptm', 'cuman']",rt hadeh emang serba salah ngadain ptm dimasa sekarang kalau terusin pjj materi paham ptm cuman
115,2022-01-29 13:50:40+00:00,rt hadeh emang serba salah ngadain ptm dimasa sekarang gini kalau terusin pjj materi ga paham ptm cuman,"['rt', 'hadeh', 'emang', 'serba', 'salah', 'ngadain', 'ptm', 'dimasa', 'sekarang', 'gini', 'kalau', 'terusin', 'pjj', 'materi', 'ga', 'paham', 'ptm', 'cuman']","['rt', 'hadeh', 'emang', 'serba', 'salah', 'ngadain', 'ptm', 'dimasa', 'sekarang', 'kalau', 'terusin', 'pjj', 'materi', 'paham', 'ptm', 'cuman']",rt hadeh emang serba salah ngadain ptm dimasa sekarang kalau terusin pjj materi paham ptm cuman
116,2022-01-29 13:44:28+00:00,emang paling bener ptm ga full online tapi ga full offline juga kan,"['emang', 'paling', 'bener', 'ptm', 'ga', 'full', 'online', 'tapi', 'ga', 'full', 'offline', 'juga', 'kan']","['emang', 'paling', 'bener', 'ptm', 'full', 'online', 'full', 'offline']",emang paling bener ptm full online full offline
117,2022-01-29 13:42:13+00:00,hadeh emang serba salah ngadain ptm dimasa sekarang gini kalau terusin pjj materi ga paham ptm,"['hadeh', 'emang', 'serba', 'salah', 'ngadain', 'ptm', 'dimasa', 'sekarang', 'gini', 'kalau', 'terusin', 'pjj', 'materi', 'ga', 'paham', 'ptm']","['hadeh', 'emang', 'serba', 'salah', 'ngadain', 'ptm', 'dimasa', 'sekarang', 'kalau', 'terusin', 'pjj', 'materi', 'paham', 'ptm']",hadeh emang serba salah ngadain ptm dimasa sekarang kalau terusin pjj materi paham ptm
118,2022-01-29 13:36:32+00:00,masih ptm sih tp blm tau kalo minggu depan soalnya blm dikasi jadwal masuk yg baru,"['masih', 'ptm', 'sih', 'tp', 'blm', 'tau', 'kalo', 'minggu', 'depan', 'soalnya', 'blm', 'dikasi', 'jadwal', 'masuk', 'yg', 'baru']","['ptm', 'tp', 'blm', 'tau', 'kalo', 'depan', 'soalnya', 'blm', 'dikasi', 'jadwal', 'masuk', 'yg']",ptm tp belum tau kalo depan soalnya belum dikasi jadwal masuk yang
119,2022-01-29 13:33:30+00:00,smansa beberapa minggu lalu udh ptm cmn mulai minggu depan udh lagix,"['smansa', 'beberapa', 'minggu', 'lalu', 'udh', 'ptm', 'cmn', 'mulai', 'minggu', 'depan', 'udh', 'lagix']","['smansa', 'beberapa', 'lalu', 'udh', 'ptm', 'cmn', 'mulai', 'depan', 'udh', 'lagix']",smansa beberapa lalu udh ptm cmn mulai depan udh lagix
120,2022-01-29 13:30:08+00:00,jujur agak seneng ptm soalnya gajadi penilaian olahraga aku gabisa cuyyyyy nangis,"['jujur', 'agak', 'seneng', 'ptm', 'soalnya', 'gajadi', 'penilaian', 'olahraga', 'aku', 'gabisa', 'cuyyyyy', 'nangis']","['jujur', 'agak', 'seneng', 'ptm', 'soalnya', 'gajadi', 'penilaian', 'olahraga', 'aku', 'gabisa', 'cuyyyyy', 'nangis']",jujur agak seneng ptm soalnya gajadi penilaian olahraga aku gabisa cuyyyyy nangis
121,2022-01-29 13:18:00+00:00,oh ya gue masuk ptm lagi ,"['oh', 'ya', 'gue', 'masuk', 'ptm', 'lagi']","['oh', 'gue', 'masuk', 'ptm', 'lagi']",oh gue masuk ptm lagi
122,2022-01-29 12:46:45+00:00,di sekolah anakku minggu depan mulai online kebijakan diambil krn kepseknya positif adeknya ,"['di', 'sekolah', 'anakku', 'minggu', 'depan', 'mulai', 'online', 'kebijakan', 'diambil', 'krn', 'kepseknya', 'positif', 'adeknya']","['di', 'sekolah', 'anakku', 'depan', 'mulai', 'online', 'kebijakan', 'diambil', 'krn', 'kepseknya', 'positif', 'adeknya']",di sekolah anakku depan mulai online kebijakan diambil krn kepseknya positif adeknya
123,2022-01-29 12:43:07+00:00,plis ptm lagi kek tpi jgn,"['plis', 'ptm', 'lagi', 'kek', 'tpi', 'jgn']","['plis', 'ptm', 'lagi', 'kek', 'tpi', 'jgn']",plis ptm lagi kayak tpi jangan
124,2022-01-29 12:07:36+00:00,belum pernah ptm masih,"['belum', 'pernah', 'ptm', 'masih']","['belum', 'pernah', 'ptm']",belum pernah ptm
125,2022-01-29 12:07:15+00:00,bisa jadi sekolah ku sih tapi masi ptm tadi ya mau tuh batal,"['bisa', 'jadi', 'sekolah', 'ku', 'sih', 'tapi', 'masi', 'ptm', 'tadi', 'ya', 'mau', 'tuh', 'batal']","['jadi', 'sekolah', 'ptm', 'mau', 'batal']",jadi sekolah ptm mau batal
126,2022-01-29 12:02:19+00:00, ptm gtu masih setengah and  hope si ga pjj lagi ya,"['ptm', 'gtu', 'masih', 'setengah', 'and', 'hope', 'si', 'ga', 'pjj', 'lagi', 'ya']","['ptm', 'gtu', 'setengah', 'hope', 'pjj', 'lagi']",ptm gtu setengah hope pjj lagi
127,2022-01-29 11:44:34+00:00,sekolah aku ptmsemoga aja gak pjj,"['sekolah', 'aku', 'ptmsemoga', 'aja', 'gak', 'pjj']","['sekolah', 'aku', 'ptmsemoga', 'aja', 'pjj']",sekolah aku ptmsemoga aja pjj
128,2022-01-29 11:37:52+00:00,rt parker pak anak sekolah sdh ptm mohon dipertimbangkan lagi buat ptm dahulu jangan menunggu di suatu sekolah,"['rt', 'parker', 'pak', 'anak', 'sekolah', 'sdh', 'ptm', 'mohon', 'dipertimbangkan', 'lagi', 'buat', 'ptm', 'dahulu', 'jangan', 'menunggu', 'di', 'suatu', 'sekolah']","['rt', 'parker', 'anak', 'sekolah', 'sdh', 'ptm', 'mohon', 'dipertimbangkan', 'lagi', 'buat', 'ptm', 'dahulu', 'jangan', 'menunggu', 'di', 'suatu', 'sekolah']",rt parker anak sekolah sdh ptm mohon dipertimbangkan lagi buat ptm dahulu jangan menunggu di suatu sekolah
129,2022-01-29 10:45:20+00:00,kalo ptm persen ga bisa ketemu mas crush lagi,"['kalo', 'ptm', 'persen', 'ga', 'bisa', 'ketemu', 'mas', 'crush', 'lagi']","['kalo', 'ptm', 'persen', 'ketemu', 'mas', 'crush', 'lagi']",kalo ptm persen ketemu mas crush lagi
130,2022-01-29 10:39:49+00:00,aku smanli ptm mulai senin wkwkwk,"['aku', 'smanli', 'ptm', 'mulai', 'senin', 'wkwkwk']","['aku', 'smanli', 'ptm', 'mulai', 'wkwkwk']",aku smanli ptm mulai wkwkwk
131,2022-01-29 10:29:30+00:00,rt soldier wes paling bener skolah ptm amannek ptm pasti maret full lg rsplus handwood dan distrik kop,"['rt', 'soldier', 'wes', 'paling', 'bener', 'skolah', 'ptm', 'amannek', 'ptm', 'pasti', 'maret', 'full', 'lg', 'rsplus', 'handwood', 'dan', 'distrik', 'kop']","['rt', 'soldier', 'wes', 'paling', 'bener', 'skolah', 'ptm', 'amannek', 'ptm', 'pasti', 'maret', 'full', 'lg', 'rsplus', 'handwood', 'distrik', 'kop']",rt soldier wes paling bener skolah ptm amannek ptm pasti maret full lagi rsplus handwood distrik kop
132,2022-01-29 10:18:17+00:00,lah sama dom ku juga lagi cuma sehari doang tapii aku bersyukur sih daripada sama sekali ga ptm malah lebih sedih,"['lah', 'sama', 'dom', 'ku', 'juga', 'lagi', 'cuma', 'sehari', 'doang', 'tapii', 'aku', 'bersyukur', 'sih', 'daripada', 'sama', 'sekali', 'ga', 'ptm', 'malah', 'lebih', 'sedih']","['sama', 'dom', 'lagi', 'cuma', 'sehari', 'doang', 'tapii', 'aku', 'bersyukur', 'sama', 'sekali', 'ptm', 'malah', 'lebih', 'sedih']",sama dom lagi cuma sehari doang tapii aku bersyukur sama sekali ptm malah lebih sedih
133,2022-01-29 10:11:49+00:00,kl bener ptm lg itu yg study tour ke malioboro keknya udah banyak ga dilirik,"['kl', 'bener', 'ptm', 'lg', 'itu', 'yg', 'study', 'tour', 'ke', 'malioboro', 'keknya', 'udah', 'banyak', 'ga', 'dilirik']","['kl', 'bener', 'ptm', 'lg', 'yg', 'study', 'tour', 'malioboro', 'keknya', 'udah', 'banyak', 'dilirik']",kalau bener ptm lagi yang study tour malioboro kayaknya udah banyak dilirik
134,2022-01-29 10:00:16+00:00,dalam sepekan terakhir kasus covid di kota depok melonjak drastis yang mencapai lebih dari kasus setiap hari,"['dalam', 'sepekan', 'terakhir', 'kasus', 'covid', 'di', 'kota', 'depok', 'melonjak', 'drastis', 'yang', 'mencapai', 'lebih', 'dari', 'kasus', 'setiap', 'hari']","['dalam', 'sepekan', 'terakhir', 'kasus', 'covid', 'di', 'kota', 'depok', 'melonjak', 'drastis', 'mencapai', 'lebih', 'dari', 'kasus', 'setiap']",dalam sepekan terakhir kasus covid di kota depok melonjak drastis mencapai lebih dari kasus setiap
135,2022-01-29 09:59:38+00:00,senin aku udah pjj ptm lagi dong xxx,"['senin', 'aku', 'udah', 'pjj', 'ptm', 'lagi', 'dong', 'xxx']","['aku', 'udah', 'pjj', 'ptm', 'lagi', 'dong', 'xxx']",aku udah pjj ptm lagi dong xxx
136,2022-01-29 09:50:03+00:00,sender balik ptm lagi aaaaaa sender nggak punya temen yang satu sesi,"['sender', 'balik', 'ptm', 'lagi', 'aaaaaa', 'sender', 'nggak', 'punya', 'temen', 'yang', 'satu', 'sesi']","['sender', 'balik', 'ptm', 'lagi', 'aaaaaa', 'sender', 'punya', 'temen', 'sesi']",sender balik ptm lagi aaaaaa sender punya temen sesi
137,2022-01-29 09:49:09+00:00,sekolah aku aja yg baru ptm jadi online lagi btw yg lg cari keyword element canva ada banyak yaa,"['sekolah', 'aku', 'aja', 'yg', 'baru', 'ptm', 'jadi', 'online', 'lagi', 'btw', 'yg', 'lg', 'cari', 'keyword', 'element', 'canva', 'ada', 'banyak', 'yaa']","['sekolah', 'aku', 'aja', 'yg', 'ptm', 'jadi', 'online', 'lagi', 'btw', 'yg', 'lg', 'cari', 'keyword', 'element', 'canva', 'ada', 'banyak', 'yaa']",sekolah aku aja yang ptm jadi online lagi by the way yang lagi cari keyword element canva ada banyak yaa
138,2022-01-29 09:17:34+00:00,ni ptm doang aku jd mager sekolah,"['ni', 'ptm', 'doang', 'aku', 'jd', 'mager', 'sekolah']","['ptm', 'doang', 'aku', 'jd', 'mager', 'sekolah']",ptm doang aku jd mager sekolah
139,2022-01-29 09:09:17+00:00,udh full ptm nder wlopun,"['udh', 'full', 'ptm', 'nder', 'wlopun']","['udh', 'full', 'ptm', 'nder', 'wlopun']",udh full ptm nder wlopun
140,2022-01-29 08:56:48+00:00,stay safe ptm tu ga enak bgt,"['stay', 'safe', 'ptm', 'tu', 'ga', 'enak', 'bgt']","['stay', 'safe', 'ptm', 'enak', 'bgt']",stay safe ptm enak banget
141,2022-01-29 07:43:40+00:00,hah jogja ptm lagi,"['hah', 'jogja', 'ptm', 'lagi']","['hah', 'jogja', 'ptm', 'lagi']",hah jogja ptm lagi
