id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.48915E+18,Thu Feb 03 08:13:02 +0000 2022,"<a href=""http://www.jpnn.com"" rel=""nofollow"">JPNN News Update</a>",Wagub DKI Ahmad Riza Patria ungkap alasan tidak bisa menyetop PTM di Jakarta. Salah satunya terkait pemerintah pusat. #PTM https://t.co/gO8amttLI1,wagub dki ahmad riza patria alasan menyetop ptm jakarta salah satunya terkait pemerintah pusat,in,0,0,jpnncom,FALSE,PTM,,Indonesia,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:13:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kasus Omicron Melonjak, Muhammadiyah Ingin Kebijakan PTM 100% Dievaluasi https://t.co/zEz9kQosDY #AniesBaswedan https://t.co/HwabXwhDWS",kasus omicron melonjak muhammadiyah kebijakan ptm dievaluasi,in,0,0,KabarPakAnies,FALSE,AniesBaswedan,,Jakarta,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:12:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @republikaonline: Kemendikbudristek memahami saat ini terjadi lonjakan kasus Covid-19 di daerah-daerah. https://t.co/jKwvLSe2AS,kemendikbudristek memahami lonjakan kasus covid daerah daerah,in,0,1,ajizaan,FALSE,,republikaonline,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:12:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lagi di Sekolah?
Tetap Pakai Masker dan Jaga jarak

Pertemuan Tatap Muka (PTM) belajar-mengajar di sekolah telah di mulai. Namun selalu ingatkan si kecil ya Moms, untuk selalu mematuhi protokol kesehatan sebagai upaya perlindungan dari penyebaran Covid-19.

#PatuhDisiplinProkes https://t.co/WZscNb7ITF",lagi sekolah pakai masker jaga jarakpertemuan tatap muka ptm belajar mengajar sekolah ingatkan si kecil moms untuk mematuhi protokol kesehatan sebagai upaya perlindungan penyebaran covid,in,0,0,ResBangka,FALSE,PatuhDisiplinProkes,,"Bangka, Bangka Belitung",
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:12:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",untuk saya yang anak smk sangat membutuhkan PTM kawan. yg like ini mungkin yg belajarnya materi doang kali yaaa gatau dah kenapa bisa lebih banyak setuju pjj. padahal kalau PTM itu sangat sangat diperlukan soalnya kita bakalan PKK dan PKK kalau pjj udah gak kebayang seribet apa.. https://t.co/uhUGozUP63,untuk saya anak smk membutuhkan ptm kawan like mungkin belajarnya materi doang yaaa gatau deh setuju pjj kalau ptm pkk pkk kalau pjj udah kebayang seribet,in,0,0,PAKHAJl,FALSE,,,he/him,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:12:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AH ANJIR YANG BENER AJA AAAAAAA GA MAU PTM 50% https://t.co/Q4JoVW53Nu,ah anjir bener aja aaaaaaa ptm,in,0,0,sajaksenjja,FALSE,,,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:12:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf Ptm 50% soalnya bisa ikut ptm bisa ikut pjj. Uang jajan tetap lancar,ptm ptm pjj uang jajan lancar,in,0,0,rimanrfzh,,,convomf,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:11:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alhamdulillah PTM diundur 😊,alhamdulillah ptm diundur,in,0,0,hikamisme,,,,,
,,,,,,,,,,,,,
